665, 14.104976, -25.027088, 1.325468;
666, 14.130257, -24.901210, 1.338157;
667, 14.150631, -24.877269, 1.272118;
668, 14.199206, -24.769580, 1.189789;
669, 14.246132, -24.680550, 1.142565;
670, 14.300573, -24.593472, 1.056614;
671, 14.352519, -24.492897, 1.058253;
672, 14.393133, -24.385510, 1.150296;
673, 14.460848, -24.260830, 1.155869;
674, 14.494664, -24.166006, 1.197846;
675, 14.543186, -24.044733, 1.199630;
676, 14.610520, -23.904094, 1.197951;
677, 14.628878, -23.835747, 1.216088;
678, 14.673889, -23.714482, 1.217201;
679, 14.715041, -23.601598, 1.224007;
680, 14.751948, -23.499345, 1.224215;
681, 14.798113, -23.370996, 1.224780;
682, 14.842497, -23.248106, 1.225187;
683, 14.890863, -23.119205, 1.226672;
684, 14.933519, -22.999313, 1.226672;
685, 14.967879, -22.899130, 1.223545;
686, 15.015755, -22.770173, 1.225004;
687, 15.091416, -22.568862, 1.229085;
688, 15.121457, -22.505581, 1.228614;
689, 15.163711, -22.385568, 1.228614;
690, 15.208263, -22.266427, 1.229318;
691, 15.255134, -22.146430, 1.230905;
692, 15.299476, -22.027874, 1.231088;
693, 15.359694, -21.873420, 1.231472;
694, 15.388361, -21.790753, 1.231472;
695, 15.427445, -21.697525, 1.230155;
696, 15.469180, -21.582956, 1.234321;
697, 15.520271, -21.438746, 1.237958;
698, 15.564740, -21.325403, 1.238477;
699, 15.599519, -21.223565, 1.237098;
700, 15.650198, -21.086505, 1.239695;
701, 15.691570, -20.964698, 1.239772;
702, 15.728018, -20.879644, 1.240205;
703, 15.763135, -20.778044, 1.240205;
704, 15.803611, -20.658906, 1.244572;
705, 15.842681, -20.563739, 1.317018;
706, 15.883262, -20.453566, 1.282862;
707, 15.920841, -20.358624, 1.222344;
708, 15.964882, -20.254103, 1.192595;
709, 16.008927, -20.138129, 1.159033;
710, 16.068838, -20.023901, 1.076406;
711, 16.117841, -19.926210, 1.053206;
712, 16.170083, -19.838513, 1.041932;
713, 16.238464, -19.727413, 1.018064;
714, 16.293817, -19.646117, 0.988307;
715, 16.361552, -19.558699, 0.955431;
716, 16.433188, -19.471537, 0.921600;
717, 16.509777, -19.360644, 0.891088;
718, 16.588504, -19.250044, 0.807588;
719, 16.682164, -19.178305, 0.711460;
720, 16.780961, -19.117803, 0.613358;
721, 16.846564, -19.062366, 0.573161;
722, 16.934521, -19.007289, 0.560486;
723, 17.030685, -18.946253, 0.535100;
724, 17.138295, -18.884629, 0.525816;
725, 17.255845, -18.806968, 0.522074;
726, 17.355244, -18.768566, 0.516015;
727, 17.469476, -18.713524, 0.512985;
728, 17.564796, -18.660186, 0.496331;
729, 17.653657, -18.617030, 0.454635;
730, 17.758980, -18.573436, 0.413293;
731, 17.863229, -18.535334, 0.371872;
732, 17.963740, -18.487137, 0.356784;
733, 18.078804, -18.439439, 0.315802;
734, 18.198350, -18.402520, 0.310787;
735, 18.296628, -18.372525, 0.297520;
736, 18.412841, -18.344784, 0.253865;
737, 18.543064, -18.277213, 0.222098;
738, 18.646942, -18.244030, 0.207345;
739, 18.766027, -18.259485, 0.196553;
740, 18.866583, -18.252051, 0.185842;
741, 18.993225, -18.224403, 0.176621;
742, 19.112773, -18.204295, 0.165880;
743, 19.247178, -18.187063, 0.145167;
744, 19.372526, -18.171324, 0.133670;
745, 19.492432, -18.158225, 0.114268;
746, 19.594033, -18.140536, 0.092957;
747, 19.720773, -18.137292, 0.086678;
748, 19.848071, -18.125297, 0.096977;
749, 19.956060, -18.112678, 0.106263;
750, 20.086872, -18.050414, 0.093943;
751, 20.193338, -18.038701, 0.104604;
752, 20.319547, -18.041212, 0.100127;
753, 20.455591, -18.022479, 0.099684;
754, 20.564488, -18.009202, 0.107926;
755, 20.689577, -17.994108, 0.118588;
756, 20.810357, -17.988939, 0.123520;
757, 20.928716, -17.980656, 0.127744;
758, 21.035958, -17.978143, 0.069720;
759, 21.126526, -17.980141, 0.018523;
760, 21.264104, -17.956047, 0.061114;
761, 21.414859, -17.992147, 0.043071;
762, 21.508746, -17.995560, -0.009405;
763, 21.641061, -17.985909, 0.014128;
764, 21.768215, -17.982214, 0.024533;
765, 21.875934, -17.977939, 0.032356;
766, 21.985792, -17.987999, -0.008993;
767, 22.095703, -17.992067, 0.001633;
768, 22.202211, -17.990173, 0.008003;
769, 22.303526, -18.009694, -0.025830;
770, 22.414247, -18.021755, -0.077136;
771, 22.531859, -18.002344, -0.044714;
772, 22.638399, -18.005961, -0.037584;
773, 22.746274, -18.010912, -0.028266;
774, 22.873357, -18.041864, -0.045000;
775, 22.973190, -18.049453, -0.067078;
776, 23.097949, -18.080602, -0.112513;
777, 23.217687, -18.106371, -0.183370;
778, 23.358015, -18.118994, -0.165344;
779, 23.474185, -18.141736, -0.186983;
780, 23.582933, -18.172236, -0.236453;
781, 23.684182, -18.200511, -0.251438;
782, 23.791731, -18.229602, -0.281363;
783, 23.960631, -18.274300, -0.309488;
784, 24.085253, -18.310413, -0.302284;
785, 24.187188, -18.340541, -0.293156;
786, 24.308005, -18.374880, -0.283953;
787, 24.396441, -18.410082, -0.276132;
788, 24.530666, -18.479330, -0.265302;
789, 24.657864, -18.507511, -0.262911;
790, 24.782525, -18.538643, -0.252173;
791, 24.849004, -18.557458, -0.244737;
792, 24.971591, -18.585779, -0.234151;
793, 25.146943, -18.624354, -0.223747;
794, 25.272427, -18.651328, -0.213005;
795, 25.409806, -18.690085, -0.189814;
796, 25.514498, -18.708578, -0.180532;
797, 25.639048, -18.729260, -0.169871;
798, 25.742469, -18.766427, -0.182953;
799, 25.867883, -18.810160, -0.181607;
800, 25.985559, -18.853112, -0.139451;
801, 26.040550, -18.774008, -0.165588;
802, 26.140701, -18.791916, -0.173943;
803, 26.265713, -18.821578, -0.203115;
804, 26.383751, -18.849187, -0.216326;
805, 26.485060, -18.876181, -0.202592;
806, 26.562526, -18.898047, -0.182915;
807, 26.681836, -18.921488, -0.197016;
808, 26.780540, -18.964210, -0.227105;
809, 26.872101, -18.991656, -0.267995;
810, 26.986638, -19.027275, -0.283193;
811, 27.134497, -19.009702, -0.256433;
812, 27.258815, -19.039964, -0.245773;
813, 27.379577, -19.099068, -0.267925;
814, 27.467503, -19.130346, -0.263799;
815, 27.571687, -19.166449, -0.257152;
816, 27.694621, -19.196913, -0.247869;
817, 27.879167, -19.287046, -0.213646;
818, 27.980594, -19.309021, -0.216096;
819, 28.091684, -19.339668, -0.252676;
820, 28.008667, -19.240756, -0.273128;
821, 28.216143, -19.331583, -0.247709;
822, 28.401595, -19.403695, -0.223653;
823, 28.427924, -19.375927, -0.231898;
824, 28.470070, -19.361816, -0.234278;
825, 28.591741, -19.394651, -0.230312;
826, 28.716454, -19.421769, -0.219651;
827, 28.824482, -19.451989, -0.209153;
828, 28.926120, -19.480113, -0.223955;
829, 29.039176, -19.510829, -0.251034;
830, 29.166921, -19.533158, -0.248716;
831, 29.282675, -19.540955, -0.236955;
832, 29.361303, -19.552839, -0.229378;
833, 29.527000, -19.611254, -0.223694;
834, 29.631287, -19.644104, -0.216951;
835, 29.705740, -19.657339, -0.215704;
836, 29.817076, -19.679955, -0.208787;
837, 29.973241, -19.726959, -0.198259;
838, 30.090284, -19.755481, -0.193401;
839, 30.188477, -19.777117, -0.210648;
840, 30.290017, -19.785769, -0.227653;
841, 30.408429, -19.815898, -0.238775;
842, 30.685292, -19.945791, -0.188457;
843, 30.685922, -19.893777, -0.206419;
844, 30.767436, -19.899380, -0.224988;
845, 30.912684, -19.937306, -0.256233;
846, 31.022641, -19.965189, -0.255951;
847, 31.116292, -19.988854, -0.250167;
848, 31.237056, -20.017755, -0.240219;
849, 31.361557, -20.046283, -0.230935;
850, 31.447151, -20.064695, -0.223186;
851, 31.573954, -20.110909, -0.226328;
852, 31.664356, -20.153311, -0.217469;
853, 31.786940, -20.170056, -0.212667;
854, 31.914015, -20.194819, -0.208767;
855, 32.026331, -20.224449, -0.225696;
856, 32.130364, -20.246939, -0.217355;
857, 32.254929, -20.260918, -0.207167;
858, 32.353794, -20.283405, -0.225436;
859, 32.459674, -20.316657, -0.274523;
860, 32.575173, -20.356083, -0.278186;
861, 32.656369, -20.354720, -0.278589;
862, 32.776533, -20.387381, -0.278544;
863, 32.920262, -20.444403, -0.277460;
864, 33.006326, -20.469713, -0.277404;
865, 33.100779, -20.504452, -0.279155;
866, 33.222466, -20.539063, -0.274840;
867, 33.344239, -20.569548, -0.257126;
868, 33.471704, -20.601966, -0.228096;
869, 33.584657, -20.620772, -0.185602;
870, 33.681209, -20.632106, -0.144111;
871, 33.786401, -20.652655, -0.134245;
872, 33.921177, -20.680461, -0.108814;
873, 34.026553, -20.689501, -0.098810;
874, 34.125813, -20.686830, -0.082953;
875, 34.263930, -20.712317, -0.061909;
876, 34.383668, -20.715491, -0.033693;
877, 34.509388, -20.716959, -0.019299;
878, 34.634852, -20.730942, -0.016753;
879, 34.734941, -20.736067, -0.041286;
880, 34.848964, -20.748291, -0.081933;
881, 34.983669, -20.766833, -0.088116;
882, 35.098155, -20.777170, -0.064395;
883, 35.168750, -20.809504, -0.080534;
884, 35.294278, -20.819128, -0.074345;
885, 35.421827, -20.825987, -0.063761;
886, 35.565796, -20.838341, -0.070392;
887, 35.694508, -20.848876, -0.062626;
888, 35.795486, -20.875841, -0.082645;
889, 35.909611, -20.892623, -0.121215;
890, 36.009434, -20.908110, -0.162687;
891, 36.124116, -20.919606, -0.204593;
892, 36.245013, -20.935972, -0.186147;
893, 36.367980, -20.959881, -0.189678;
894, 36.512480, -21.028587, -0.238951;
895, 36.615825, -21.061711, -0.306572;
896, 36.721863, -21.097059, -0.386976;
897, 36.819516, -21.155536, -0.484857;
898, 36.908195, -21.192873, -0.569835;
899, 36.980327, -21.257226, -0.666598;
900, 37.054473, -21.338030, -0.764705;
901, 37.116184, -21.397748, -0.877920;
902, 37.182172, -21.479516, -0.974208;
903, 37.233175, -21.566001, -1.072478;
904, 37.292238, -21.672443, -1.184328;
905, 37.304969, -21.767600, -1.295562;
906, 37.290013, -21.882153, -1.461350;
907, 37.274679, -21.992777, -1.640297;
908, 37.250202, -22.090413, -1.939322;
909, 37.189919, -22.169960, -2.104079;
910, 37.103919, -22.238437, -2.342217;
911, 37.029953, -22.284221, -2.620801;
912, 36.942661, -22.268388, -3.098091;
913, 36.829927, -22.253155, 3.038707;
914, 36.751299, -22.234111, 2.988296;
915, 36.698637, -22.252063, 2.960877;
916, 36.608434, -22.260262, 2.959210;
917, 36.493515, -22.269324, 2.917794;
918, 36.387950, -22.259327, 2.894864;
919, 36.283529, -22.219047, 2.900393;
920, 36.168781, -22.186503, 2.839270;
921, 36.071190, -22.144437, 2.767648;
922, 35.963324, -22.087536, 2.694009;
923, 35.867410, -22.020164, 2.610781;
924, 35.750654, -21.973269, 2.604828;
925, 35.669166, -21.916043, 2.584996;
926, 35.575506, -21.850320, 2.587291;
927, 35.496105, -21.793870, 2.589357;
928, 35.409294, -21.745395, 2.629059;
929, 35.291611, -21.685739, 2.662066;
930, 35.179263, -21.631728, 2.679724;
931, 35.062823, -21.576116, 2.690697;
932, 34.980651, -21.508381, 2.667893;
933, 34.880878, -21.450830, 2.701904;
934, 34.764357, -21.398430, 2.711108;
935, 34.634264, -21.336538, 2.720546;
936, 34.553595, -21.302457, 2.729824;
937, 34.467366, -21.259989, 2.743475;
938, 34.357955, -21.211776, 2.756689;
939, 34.243843, -21.164789, 2.766676;
940, 34.117687, -21.115434, 2.770480;
941, 34.004000, -21.069412, 2.763352;
942, 33.922605, -21.037156, 2.762965;
943, 33.802310, -20.985589, 2.777733;
944, 33.703631, -20.948967, 2.793351;
945, 33.602402, -20.913741, 2.802474;
946, 33.473028, -20.858532, 2.823211;
947, 33.388144, -20.818133, 2.834300;
948, 33.300823, -20.785117, 2.842912;
949, 33.119883, -20.740588, 2.842705;
950, 32.995220, -20.704646, 2.832147;
951, 32.877355, -20.664864, 2.821486;
952, 32.759623, -20.623677, 2.810753;
953, 32.664013, -20.592903, 2.813890;
954, 32.560572, -20.564097, 2.817574;
955, 32.443366, -20.526731, 2.833052;
956, 32.328213, -20.496702, 2.868870;
957, 32.217225, -20.454627, 2.865146;
958, 32.094786, -20.421157, 2.874265;
959, 31.991374, -20.353416, 2.881944;
960, 31.881467, -20.341520, 2.892081;
961, 31.757530, -20.314886, 2.902724;
962, 31.632773, -20.287380, 2.913458;
963, 31.503707, -20.267274, 2.914140;
964, 31.387285, -20.231908, 2.892885;
965, 31.272478, -20.196700, 2.862691;
966, 31.175731, -20.165784, 2.848033;
967, 31.059197, -20.144885, 2.902243;
968, 30.953784, -20.120828, 2.911450;
969, 30.842784, -20.084439, 2.893270;
970, 30.719920, -20.054842, 2.903856;
971, 30.609899, -20.043621, 2.890732;
972, 30.487203, -20.013925, 2.901392;
973, 30.369709, -19.983540, 2.888823;
974, 30.253996, -19.929022, 2.862302;
975, 30.157476, -19.938890, 2.849766;
976, 30.056065, -19.910848, 2.857577;
977, 29.930634, -19.897641, 2.879966;
978, 29.807216, -19.866997, 2.890617;
979, 29.679762, -19.782914, 2.885975;
980, 29.562706, -19.749484, 2.872778;
981, 29.461855, -19.705679, 2.822659;
982, 29.348754, -19.665468, 2.809000;
983, 29.246351, -19.631422, 2.818568;
984, 29.135195, -19.628588, 2.860554;
985, 29.011225, -19.570838, 2.853484;
986, 28.888231, -19.535625, 2.862762;
987, 28.756410, -19.487613, 2.854565;
988, 28.644444, -19.450547, 2.828867;
989, 28.538469, -19.428191, 2.836883;
990, 28.416269, -19.391715, 2.847171;
991, 28.308607, -19.363637, 2.863936;
992, 28.206162, -19.335597, 2.873137;
993, 28.084302, -19.302656, 2.875062;
994, 27.952054, -19.260498, 2.863938;
995, 27.814527, -19.232585, 2.863797;
996, 27.714433, -19.204048, 2.863215;
997, 27.602649, -19.171118, 2.860696;
998, 27.479998, -19.140659, 2.859447;
999, 27.394598, -19.134458, 2.854593;
1000, 27.270531, -19.099038, 2.854386;
1001, 27.133965, -19.062573, 2.853658;
1002, 27.030947, -19.032281, 2.853658;
1003, 26.948159, -19.008013, 2.853658;
1004, 26.810680, -18.962273, 2.838884;
1005, 26.708519, -18.921404, 2.794343;
1006, 26.610190, -18.879846, 2.824405;
1007, 26.482089, -18.836909, 2.835560;
1008, 26.343853, -18.789315, 2.847606;
1009, 26.239815, -18.759052, 2.853978;
1010, 26.153731, -18.719630, 2.854868;
1011, 26.037745, -18.687150, 2.863325;
1012, 25.890728, -18.646215, 2.869550;
1013, 25.789501, -18.617553, 2.867177;
1014, 25.694235, -18.587939, 2.848091;
1015, 25.592881, -18.544767, 2.810010;
1016, 25.480829, -18.504369, 2.808465;
1017, 25.365168, -18.478005, 2.834015;
1018, 25.237293, -18.445320, 2.841816;
1019, 25.114557, -18.409249, 2.851124;
1020, 24.985371, -18.361494, 2.845049;
1021, 24.879263, -18.325313, 2.842490;
1022, 24.774080, -18.286164, 2.838972;
1023, 24.672299, -18.255830, 2.846170;
1024, 24.551068, -18.220418, 2.855306;
1025, 24.449593, -18.193574, 2.875061;
1026, 24.318374, -18.155315, 2.879970;
1027, 24.198980, -18.115771, 2.905657;
1028, 24.078394, -18.080728, 2.930642;
1029, 23.946959, -18.067259, 2.939118;
1030, 23.853397, -18.060705, 2.945695;
1031, 23.729146, -18.045179, 2.946577;
1032, 23.594386, -18.021350, 2.920747;
1033, 23.490952, -17.998697, 2.925183;
1034, 23.366870, -17.973464, 2.935693;
1035, 23.271577, -17.964274, 2.985682;
1036, 23.149631, -17.922522, 2.968596;
1037, 23.042773, -17.875887, 2.978788;
1038, 22.935938, -17.840472, 2.987807;
1039, 22.846580, -17.840181, 2.990124;
1040, 22.720566, -17.823280, 2.999412;
1041, 22.589408, -17.803378, 3.017051;
1042, 22.484424, -17.793050, 3.037990;
1043, 22.366569, -17.786091, 3.066734;
1044, 22.230082, -17.796228, 3.078645;
1045, 22.124045, -17.778725, 3.099525;
1046, 21.998979, -17.766939, 3.114804;
1047, 21.886574, -17.785570, 3.125466;
1048, 21.760159, -17.785434, 3.136122;
1049, 21.649182, -17.754223, -3.131505;
1050, 21.522258, -17.755727, -3.129743;
1051, 21.386635, -17.764431, -3.122318;
1052, 21.260552, -17.766912, -3.123771;
1053, 21.139562, -17.766413, -3.138407;
1054, 21.042347, -17.761816, 3.111944;
1055, 20.901199, -17.738325, 3.078782;
1056, 20.767622, -17.730111, 3.063861;
1057, 20.643116, -17.741481, 3.012473;
1058, 20.530366, -17.724866, 2.961957;
1059, 20.396759, -17.704572, 2.943684;
1060, 20.289554, -17.684255, 2.940965;
1061, 20.187273, -17.657074, 2.927328;
1062, 20.064887, -17.628882, 2.923486;
1063, 19.960834, -17.605465, 2.920495;
1064, 19.840189, -17.576156, 2.908687;
1065, 19.716415, -17.543803, 2.865302;
1066, 19.609367, -17.509709, 2.818345;
1067, 19.500644, -17.459159, 2.828788;
1068, 19.414208, -17.422528, 2.786175;
1069, 19.297709, -17.358708, 2.724027;
1070, 19.204875, -17.304078, 2.650392;
1071, 19.104269, -17.281019, 2.579469;
1072, 19.007593, -17.206106, 2.505976;
1073, 18.928536, -17.133158, 2.432383;
1074, 18.854319, -17.055655, 2.368911;
1075, 18.756323, -16.952612, 2.298691;
1076, 18.703011, -16.877878, 2.233801;
1077, 18.626362, -16.794803, 2.179459;
1078, 18.575322, -16.701102, 2.116584;
1079, 18.526125, -16.597543, 2.070134;
1080, 18.477810, -16.495706, 2.026262;
1081, 18.431048, -16.395677, 1.959178;
1082, 18.396888, -16.277451, 1.890001;
1083, 18.365810, -16.180951, 1.885069;
1084, 18.341752, -16.074613, 1.817983;
1085, 18.304062, -15.970576, 1.812507;
1086, 18.277196, -15.852330, 1.795254;
1087, 18.261428, -15.739420, 1.751337;
1088, 18.250993, -15.645331, 1.712762;
1089, 18.228586, -15.512363, 1.723638;
1090, 18.207013, -15.387307, 1.732761;
1091, 18.199113, -15.289003, 1.715762;
1092, 18.181787, -15.183434, 1.723510;
1093, 18.164188, -15.079349, 1.731173;
1094, 18.147307, -14.952595, 1.724652;
1095, 18.145545, -14.822128, 1.685422;
1096, 18.139993, -14.710490, 1.641570;
1097, 18.132057, -14.601468, 1.633133;
1098, 18.126868, -14.480334, 1.624998;
1099, 18.118129, -14.389901, 1.567619;
1100, 18.131249, -14.269608, 1.495377;
1101, 18.152069, -14.146433, 1.487459;
1102, 18.162281, -14.022550, 1.485911;
1103, 18.177841, -13.931050, 1.434942;
1104, 18.196653, -13.832326, 1.407217;
1105, 18.208937, -13.723926, 1.391685;
1106, 18.239421, -13.599211, 1.354968;
1107, 18.262213, -13.496619, 1.356341;
1108, 18.287894, -13.397173, 1.371626;
1109, 18.313943, -13.275566, 1.361895;
1110, 18.313202, -13.152497, 1.344933;
1111, 18.340969, -13.032213, 1.345457;
1112, 18.409324, -12.898983, 1.349359;
1113, 18.433916, -12.796091, 1.340855;
1114, 18.463188, -12.678694, 1.331647;
1115, 18.487168, -12.591201, 1.325872;
1116, 18.513073, -12.462274, 1.339808;
1117, 18.540579, -12.337430, 1.350469;
1118, 18.562563, -12.214922, 1.348697;
1119, 18.585808, -12.067105, 1.342081;
1120, 18.615676, -11.969397, 1.341187;
1121, 18.649404, -11.868238, 1.332362;
1122, 18.676594, -11.747850, 1.340718;
1123, 18.706482, -11.618128, 1.352192;
1124, 18.730144, -11.515386, 1.349044;
1125, 18.745822, -11.405995, 1.414435;
1126, 18.764694, -11.277645, 1.508672;
1127, 18.773071, -11.135448, 1.535429;
1128, 18.778075, -11.048469, 1.570614;
1129, 18.777106, -10.954798, 1.587722;
1130, 18.777430, -10.815765, 1.591501;
1131, 18.777176, -10.679098, 1.595520;
1132, 18.776844, -10.576960, 1.600249;
1133, 18.774486, -10.474278, 1.606131;
1134, 18.756904, -10.352247, 1.687898;
1135, 18.723303, -10.244412, 1.797078;
1136, 18.699735, -10.109064, 1.908933;
1137, 18.663503, -10.039279, 1.994280;
1138, 18.623167, -9.930192, 2.096364;
1139, 18.559599, -9.836351, 2.214593;
1140, 18.476734, -9.756232, 2.332988;
1141, 18.401400, -9.692331, 2.447529;
1142, 18.329115, -9.627191, 2.563716;
1143, 18.260218, -9.548356, 2.672845;
1144, 18.151745, -9.516432, 2.783257;
1145, 18.060584, -9.492105, 2.839813;
1146, 17.965601, -9.467917, 2.871652;
1147, 17.865675, -9.422643, 2.920131;
1148, 17.727402, -9.418572, 2.949124;
1149, 17.631560, -9.391047, 2.986409;
1150, 17.519359, -9.348720, 3.031947;
1151, 17.401069, -9.333345, 3.062086;
1152, 17.318640, -9.335850, 3.086100;
1153, 17.193840, -9.331120, 3.096750;
1154, 17.084396, -9.319780, 3.122613;
1155, 16.958036, -9.317292, 3.123077;
1156, 16.833340, -9.314475, 3.118709;
1157, 16.730963, -9.309361, 3.099531;
1158, 16.582137, -9.290745, 3.062707;
1159, 16.465268, -9.267433, 3.000885;
1160, 16.352109, -9.243423, 2.962215;
1161, 16.330483, -9.261720, 2.970917;
1162, 16.230122, -9.260427, 2.945293;
1163, 16.109240, -9.237451, 2.936871;
1164, 15.920147, -9.184016, 2.929445;
1165, 15.816320, -9.163876, 2.940030;
1166, 15.692097, -9.139399, 2.949310;
1167, 15.585933, -9.120679, 2.957056;
1168, 15.479693, -9.101749, 2.961730;
1169, 15.387595, -9.068720, 2.950601;
1170, 15.261158, -9.036199, 2.950654;
1171, 15.155160, -9.006534, 2.898214;
1172, 15.043890, -8.965742, 2.836669;
1173, 14.944670, -8.936476, 2.850750;
1174, 14.790767, -8.916368, 2.899457;
1175, 14.665967, -8.887218, 2.908734;
1176, 14.541616, -8.859525, 2.917934;
1177, 14.447696, -8.839267, 2.922775;
1178, 14.358291, -8.793314, 2.896828;
1179, 14.307189, -8.768957, 2.904364;
1180, 14.185847, -8.741609, 2.914759;
1181, 14.064625, -8.713456, 2.921978;
1182, 13.955271, -8.691516, 2.931347;
1183, 13.801735, -8.664229, 2.899241;
1184, 13.693045, -8.629900, 2.861031;
1185, 13.605076, -8.601055, 2.880448;
1186, 13.482488, -8.569481, 2.888489;
1187, 13.358673, -8.539204, 2.897688;
1188, 13.254136, -8.514688, 2.906895;
1189, 13.118239, -8.486273, 2.916280;
1190, 12.979513, -8.435479, 2.908416;
1191, 12.859071, -8.406908, 2.911620;
1192, 12.752762, -8.375578, 2.900899;
1193, 12.671782, -8.356112, 2.909222;
1194, 12.568868, -8.331725, 2.917478;
1195, 12.473420, -8.304470, 2.920309;
1196, 12.379756, -8.279131, 2.892630;
1197, 12.271017, -8.245998, 2.862027;
1198, 12.158341, -8.207490, 2.831671;
1199, 12.048666, -8.171284, 2.841107;
1200, 11.862980, -8.136302, 2.880698;
1201, 11.810305, -8.121055, 2.871152;
1202, 11.707096, -8.091801, 2.864332;
1203, 11.549098, -8.037075, 2.845733;
1204, 11.447718, -8.004616, 2.835066;
1205, 11.315463, -7.961752, 2.835676;
1206, 11.194809, -7.924727, 2.841042;
1207, 11.090574, -7.893809, 2.854465;
1208, 10.978052, -7.867168, 2.888654;
1209, 10.844991, -7.838049, 2.917614;
1210, 10.715630, -7.792591, 2.904022;
1211, 10.615993, -7.767939, 2.900033;
1212, 10.555390, -7.736705, 2.872871;
1213, 10.395313, -7.691284, 2.867153;
1214, 10.275857, -7.657167, 2.866214;
1215, 10.166624, -7.637310, 2.898284;
1216, 10.063611, -7.613002, 2.907483;
1217, 9.959987, -7.590024, 2.915227;
1218, 9.874848, -7.571725, 2.924355;
1219, 9.734218, -7.528728, 2.913963;
1220, 9.607130, -7.482433, 2.883827;
1221, 9.530279, -7.446803, 2.855838;
1222, 9.418863, -7.408345, 2.825236;
1223, 9.268313, -7.370136, 2.836671;
1224, 9.172103, -7.336938, 2.809328;
1225, 9.058894, -7.303754, 2.831844;
1226, 8.963794, -7.279966, 2.871264;
1227, 8.850314, -7.255189, 2.909692;
1228, 8.729271, -7.219709, 2.908277;
1229, 8.607361, -7.183345, 2.895479;
1230, 8.502653, -7.136901, 2.864049;
1231, 8.302950, -7.092867, 2.879017;
1232, 8.198036, -7.066278, 2.888142;
1233, 8.069973, -7.032050, 2.882281;
1234, 7.972064, -7.003226, 2.866548;
1235, 7.841356, -6.963514, 2.871215;
1236, 7.721729, -6.928044, 2.860475;
1237, 7.601867, -6.891924, 2.851201;
1238, 7.501399, -6.859661, 2.842000;
1239, 7.382367, -6.824469, 2.862822;
1240, 7.273621, -6.797401, 2.884879;
1241, 7.088890, -6.740712, 2.904881;
1242, 6.984988, -6.715851, 2.908031;
1243, 6.905512, -6.684072, 2.886987;
1244, 6.787003, -6.651356, 2.876321;
1245, 6.683865, -6.629368, 2.893930;
1246, 6.579751, -6.604279, 2.902816;
1247, 6.457592, -6.574879, 2.903284;
1248, 6.358712, -6.548026, 2.885816;
1249, 6.247191, -6.515674, 2.862474;
1250, 6.156459, -6.481879, 2.855110;
1251, 6.016040, -6.447531, 2.870556;
1252, 5.893884, -6.414215, 2.872173;
1253, 5.753658, -6.370545, 2.859649;
1254, 5.650577, -6.340417, 2.859649;
1255, 5.530796, -6.298799, 2.859999;
1256, 5.406556, -6.263452, 2.859999;
1257, 5.285448, -6.228025, 2.859999;
1258, 5.182714, -6.198351, 2.859999;
1259, 5.067687, -6.155906, 2.852476;
1260, 4.932208, -6.112089, 2.849560;
1261, 4.807825, -6.074412, 2.876078;
1262, 4.706871, -6.050516, 2.893573;
1263, 4.536298, -5.993814, 2.882845;
1264, 4.412551, -5.961583, 2.884297;
1265, 4.319932, -5.931496, 2.896760;
1266, 4.206729, -5.897761, 2.869330;
1267, 4.132411, -5.872524, 2.830002;
1268, 4.023465, -5.830921, 2.804675;
1269, 3.881965, -5.781142, 2.804449;
1270, 3.786996, -5.774541, 2.835907;
1271, 3.667411, -5.736874, 2.835907;
1272, 3.337595, -5.628022, 2.839880;
1273, 3.215556, -5.591898, 2.849166;
1274, 3.113170, -5.553251, 2.844495;
1275, 3.023713, -5.524703, 2.852818;
1276, 2.864895, -5.460951, 2.857004;
1277, 2.742238, -5.427101, 2.866291;
1278, 2.657588, -5.404323, 2.875488;
1279, 2.541260, -5.373373, 2.885864;
1280, 2.442058, -5.343410, 2.894903;
1281, 2.338074, -5.306844, 2.878553;
1282, 2.225753, -5.254263, 2.816983;
1283, 2.134856, -5.218976, 2.797394;
1284, 2.001634, -5.201142, 2.864322;
1285, 1.900860, -5.174833, 2.874829;
1286, 1.748685, -5.128633, 2.842269;
1287, 1.657107, -5.095461, 2.809233;
1288, 1.549930, -5.052985, 2.782697;
1289, 1.430696, -5.009163, 2.788656;
1290, 1.337835, -4.940996, 2.782357;
1291, 1.249752, -4.918730, 2.714266;
1292, 1.135973, -4.851527, 2.707258;
1293, 1.013659, -4.798894, 2.714470;
1294, 0.880809, -4.746065, 2.721359;
1295, 0.781524, -4.703052, 2.729112;
1296, 0.745205, -4.632692, 2.739912;
1297, 0.629662, -4.585019, 2.749112;
1298, 0.510932, -4.538098, 2.759769;
1299, 0.434697, -4.508759, 2.767550;
1300, 0.344461, -4.468999, 2.773334;
1301, 0.224225, -4.414089, 2.769857;
1302, 0.124098, -4.388970, 2.734312;
1303, 0.010182, -4.363853, 2.682224;
1304, -0.054332, -4.276810, 2.681190;
1305, -0.156012, -4.219221, 2.650879;
1306, -0.240616, -4.162035, 2.635182;
1307, -0.340228, -4.090607, 2.617948;
1308, -0.445729, -4.027936, 2.608742;
1309, -0.530991, -3.964249, 2.539814;
1310, -0.671052, -3.903795, 2.449933;
1311, -0.772379, -3.815151, 2.389013;
1312, -0.844255, -3.741356, 2.352073;
1313, -0.914615, -3.666995, 2.339407;
1314, -0.997583, -3.577735, 2.328660;
1315, -1.120468, -3.488427, 2.294691;
